unitName,Bedrooms,Bathrooms,Code,Size,streetAddress
138,1,1,A2: 1x1 LG,625,"1919 Jamar Blvd , Apt. #138"
139,1,1,A2: 1x1 LG,625,"1919 Jamar Blvd , Apt. #139"
140,1,1,A2: 1x1 LG,625,"1919 Jamar Blvd , Apt. #140"
141,2,1,B2: 2x1 LG,911,"1919 Jamar Blvd , Apt. #141"
142,2,1,B2: 2x1 LG,911,"1919 Jamar Blvd , Apt. #142"
143,1,1,A2: 1x1 LG,625,"1919 Jamar Blvd , Apt. #143"
144,1,1,A2: 1x1 LG,625,"1919 Jamar Blvd , Apt. #144"
145,1,1,A2: 1x1 LG,625,"1919 Jamar Blvd , Apt. #145"
146,1,1,A2: 1x1 LG,625,"1919 Jamar Blvd , Apt. #146"
201,3,1,C1: 3x1,1135,"1919 Jamar Blvd , Apt. #201"
202,3,2,C2: 3x2,1135,"1919 Jamar Blvd , Apt. #202"
203,3,2,C2: 3x2,1135,"1919 Jamar Blvd , Apt. #203"
204,3,2,C2: 3x2,1135,"1919 Jamar Blvd , Apt. #204"
205,3,2,C2: 3x2,1135,"1919 Jamar Blvd , Apt. #205"
206,3,2,C2: 3x2,1135,"1919 Jamar Blvd , Apt. #206"
207,2,1,B1: 2x1 SM,803,"1919 Jamar Blvd , Apt. #207"
208,2,1,B2: 2x1 LG,911,"1919 Jamar Blvd , Apt. #208"
209,2,1,B1: 2x1 SM,803,"1919 Jamar Blvd , Apt. #209"
210,2,1,B1: 2x1 SM,803,"1919 Jamar Blvd , Apt. #210"
211,2,1,B1: 2x1 SM,803,"1919 Jamar Blvd , Apt. #211"
212,2,1,B1: 2x1 SM,803,"1919 Jamar Blvd , Apt. #212"
213,2,1,B1: 2x1 SM,803,"1919 Jamar Blvd , Apt. #213"
214,2,1,B1: 2x1 SM,803,"1919 Jamar Blvd , Apt. #214"
215,2,1,B1: 2x1 SM,803,"1919 Jamar Blvd , Apt. #215"
216,2,1,B1: 2x1 SM,803,"1919 Jamar Blvd , Apt. #216"
217,2,1,B1: 2x1 SM,803,"1919 Jamar Blvd , Apt. #217"
218,2,1,B1: 2x1 SM,803,"1919 Jamar Blvd , Apt. #218"
219,2,1,B1: 2x1 SM,803,"1919 Jamar Blvd , Apt. #219"
220,2,1,B1: 2x1 SM,803,"1919 Jamar Blvd , Apt. #220"
221,2,1,B1: 2x1 SM,803,"1919 Jamar Blvd , Apt. #221"
222,1,1,A1: 1x1 SM,556,"1919 Jamar Blvd , Apt. #222"
223,1,1,A1: 1x1 SM,556,"1919 Jamar Blvd , Apt. #223"
224,1,1,A1: 1x1 SM,556,"1919 Jamar Blvd , Apt. #224"
225,1,1,A2: 1x1 LG,625,"1919 Jamar Blvd , Apt. #225"
226,1,1,A2: 1x1 LG,625,"1919 Jamar Blvd , Apt. #226"
227,1,1,A2: 1x1 LG,625,"1919 Jamar Blvd , Apt. #227"
228,1,1,A2: 1x1 LG,625,"1919 Jamar Blvd , Apt. #228"
229,1,1,A2: 1x1 LG,625,"1919 Jamar Blvd , Apt. #229"
230,2,1,B2: 2x1 LG,911,"1919 Jamar Blvd , Apt. #230"
231,1,1,A2: 1x1 LG,625,"1919 Jamar Blvd , Apt. #231"
232,1,1,A2: 1x1 LG,625,"1919 Jamar Blvd , Apt. #232"
233,1,1,A2: 1x1 LG,625,"1919 Jamar Blvd , Apt. #233"
234,1,1,A2: 1x1 LG,625,"1919 Jamar Blvd , Apt. #234"
235,1,1,A2: 1x1 LG,625,"1919 Jamar Blvd , Apt. #235"
236,1,1,A2: 1x1 LG,625,"1919 Jamar Blvd , Apt. #236"
237,1,1,A2: 1x1 LG,625,"1919 Jamar Blvd , Apt. #237"
238,1,1,A2: 1x1 LG,625,"1919 Jamar Blvd , Apt. #238"
239,1,1,A2: 1x1 LG,625,"1919 Jamar Blvd , Apt. #239"
240,1,1,A2: 1x1 LG,625,"1919 Jamar Blvd , Apt. #240"
241,1,1,A2: 1x1 LG,625,"1919 Jamar Blvd , Apt. #241"
242,1,1,A2: 1x1 LG,625,"1919 Jamar Blvd , Apt. #242"
243,1,1,A2: 1x1 LG,625,"1919 Jamar Blvd , Apt. #243"
244,1,1,A2: 1x1 LG,625,"1919 Jamar Blvd , Apt. #244"
245,2,1,B2: 2x1 LG,911,"1919 Jamar Blvd , Apt. #245"
246,1,1,A2: 1x1 LG,625,"1919 Jamar Blvd , Apt. #246"
247,1,1,A2: 1x1 LG,625,"1919 Jamar Blvd , Apt. #247"
248,1,1,A2: 1x1 LG,625,"1919 Jamar Blvd , Apt. #248"
249,1,1,A2: 1x1 LG,625,"1919 Jamar Blvd , Apt. #249"
250,1,1,A2: 1x1 LG,625,"1919 Jamar Blvd , Apt. #250"
