unitName,Bedrooms,Bathrooms,Code,Size,streetAddress
50-227,2,2,B3: 2x2,1025,"4750 Norma St., Apt. #50 227"
50-228,1,1,A3: 1x1,642,"4750 Norma St., Apt. #50 228"
50-229,1,1,A3: 1x1,642,"4728 Norma St, Apt. #50 229"
50-230,1,1,A3: 1x1,642,"4728 Norma St, Apt. #50 230"
50-231,1,1,A3: 1x1,642,"4750 Norma St., Apt. #50 231"
50-232,1,1,A3: 1x1,642,"4750 Norma St., Apt. #50 232"
50-233,1,1,A3: 1x1,642,"4750 Norma St., Apt. #50 233"
60-101,2,1,B4: 2x1,919,"4760 Norma St. , Apt. #60 101"
60-102,1,1,A11: 1x1,758,"4760 Norma St. , Apt. #60 102"
60-103,1,1,A5: 1x1,662,"4760 Norma St. , Apt. #60 103"
60-104,1,1,A5: 1x1,662,"4760 Norma St. , Apt. #60 104"
60-105,1,1,A5: 1x1,662,"4760 Norma St. , Apt. #60 105"
60-106,1,1,A5: 1x1,662,"4760 Norma St. , Apt. #60 106"
60-107,1,1,A11: 1x1,756,"4760 Norma St. , Apt. #60 107"
60-108,2,1,B4: 2x1,924,"4760 Norma St. , Apt. #60 108"
60-109,1,1,A5: 1x1,662,"4760 Norma St. , Apt. #60 109"
60-110,1,1,A5: 1x1,662,"4760 Norma St. , Apt. #60 110"
60-111,1,1,A5: 1x1,662,"4760 Norma St. , Apt. #60 111"
60-112,1,1,A5: 1x1,662,"4760 Norma St. , Apt. #60 112"
60-201,2,1,B4: 2x1,924,"4760 Norma St. , Apt. #60 201"
60-202,1,1,A11: 1x1,756,"4760 Norma St. , Apt. #60 202"
60-203,1,1,A5: 1x1,662,"4760 Norma St. , Apt. #60 203"
60-204,1,1,A5: 1x1,662,"4760 Norma St. , Apt. #60 204"
60-205,1,1,A5: 1x1,662,"4760 Norma St. , Apt. #60 205"
60-206,1,1,A5: 1x1,662,"4760 Norma St. , Apt. #60 206"
60-207,1,1,A11: 1x1,756,"4760 Norma St. , Apt. #60 207"
60-208,2,1,B4: 2x1,924,"4760 Norma St. , Apt. #60 208"
60-209,1,1,A5: 1x1,662,"4760 Norma St. , Apt. #60 209"
60-210,1,1,A5: 1x1,662,"4760 Norma St. , Apt. #60 210"
60-211,1,1,A5: 1x1,662,"4760 Norma St. , Apt. #60 211"
60-212,1,1,A5: 1x1,662,"4760 Norma St. , Apt. #60 212"
61-101,1,1,A4: 1x1,650,"4761 E. Lancaster Ave, Apt. #61 101"
61-102,1,1,A4: 1x1,650,"4761 E. Lancaster Ave, Apt. #61 102"
61-103,1,1,A4: 1x1,650,"4761 E. Lancaster Ave, Apt. #61 103"
61-104,1,1,A4: 1x1,650,"4761 E. Lancaster Ave, Apt. #61 104"
61-105,1,1,A4: 1x1,650,"4761 E. Lancaster Ave, Apt. #61 105"
61-106,1,1,A4: 1x1,650,"4761 E. Lancaster Ave, Apt. #61 106"
61-107,1,1,A4: 1x1,650,"4761 E. Lancaster Ave, Apt. #61 107"
61-109,1,1,A10: 1x1,750,"4761 E. Lancaster Ave, Apt. #61 109"
61-110,1,1,A4: 1x1,650,"4761 E. Lancaster Ave, Apt. #61 110"
61-111,3,2,C1: 3x2,1200,"4761 E. Lancaster Ave, Apt. #61 111"
61-112,1,1,A5: 1x1,662,"4761 E. Lancaster Ave, Apt. #61 112"
61-114,3,2,C1: 3x2,1200,"4761 E. Lancaster Ave, Apt. #61 114"
61-115,1,1,A4: 1x1,650,"4761 E. Lancaster Ave, Apt. #61 115"
61-116,1,1,A10: 1x1,750,"4728 Norma St, Apt. #61 116"
61-117,2,2,B3: 2x2,1025,"4761 E. Lancaster Ave, Apt. #61 117"
61-118,1,1,A6: 1x1,700,"4761 E. Lancaster Ave, Apt. #61 118"
61-119,1,1,A6: 1x1,700,"4761 E. Lancaster Ave, Apt. #61 119"
61-120,1,1,A6: 1x1,700,"4761 E. Lancaster Ave, Apt. #61 120"
61-121,1,1,A6: 1x1,700,"4761 E. Lancaster Ave, Apt. #61 121"
61-122,1,1,A6: 1x1,700,"4761 E. Lancaster Ave, Apt. #61 122"
61-123,1,1,A10: 1x1,750,"4761 E. Lancaster Ave, Apt. #61 123"
61-124,1,1,A4: 1x1,650,"4761 E. Lancaster Ave, Apt. #61 124"
61-125,1,1,A4: 1x1,650,"4761 E. Lancaster Ave, Apt. #61 125"
61-126,1,1,A4: 1x1,650,"4761 E. Lancaster Ave, Apt. #61 126"
61-127,1,1,A10: 1x1,750,"4761 E. Lancaster Ave, Apt. #61 127"
61-128,1,1,A4: 1x1,650,"4761 E. Lancaster Ave, Apt. #61 128"
61-129,1,1,A4: 1x1,650,"4761 E. Lancaster Ave, Apt. #61 129"
61-130,1,1,A4: 1x1,650,"4750 Norma St., Apt. #61 130"
61-131,1,1,A4: 1x1,650,"4761 E. Lancaster Ave, Apt. #61 131"
61-132,1,1,A10: 1x1,750,"4761 E. Lancaster Ave, Apt. #61 132"
61-133,1,1,A10: 1x1,750,"4728 Norma St, Apt. #61 133"
61-134,1,1,A10: 1x1,750,"4761 E. Lancaster Ave, Apt. #61 134"
61-136,2,2,B3: 2x2,1025,"4761 E. Lancaster Ave, Apt. #61 136"
61-137,2,2,B3: 2x2,1025,"4761 E. Lancaster Ave, Apt. #61 137"
61-138,2,2,B3: 2x2,1025,"4761 E. Lancaster Ave, Apt. #61 138"
61-139,1,1,A6: 1x1,700,"4761 E. Lancaster Ave, Apt. #61 139"
61-140,2,2,B3: 2x2,1025,"4761 E. Lancaster Ave, Apt. #61 140"
61-141,2,2,B3: 2x2,1025,"4761 E. Lancaster Ave, Apt. #61 141"
61-142,2,2,B3: 2x2,1025,"4761 E. Lancaster Ave, Apt. #61 142"
61-143,1,1,A6: 1x1,700,"4761 E. Lancaster Ave, Apt. #61 143"
61-144,2,2,B2: 2x2,988,"4761 E. Lancaster Ave, Apt. #61 144"
61-145,2,2,B3: 2x2,1025,"4761 E. Lancaster Ave, Apt. #61 145"
61-146,2,2,B3: 2x2,1025,"4761 E. Lancaster Ave, Apt. #61 146"
61-147,2,2,B3: 2x2,1025,"4761 E. Lancaster Ave, Apt. #61 147"
61-148,2,2,B3: 2x2,1025,"4761 E. Lancaster Ave, Apt. #61 148"
61-149,2,2,B3: 2x2,1025,"4761 E. Lancaster Ave, Apt. #61 149"
61-150,2,2,B2: 2x2,988,"4761 E. Lancaster Ave, Apt. #61 150"
61-151,3,2,C2: 3x2,1450,"4761 E. Lancaster Ave, Apt. #61 151"
61-152,1,1,A4: 1x1,650,"4761 E. Lancaster Ave, Apt. #61 152"
61-153,1,1,A4: 1x1,650,"4761 E. Lancaster Ave, Apt. #61 153"
61-154,2,1,B1: 2x1,904,"4761 E. Lancaster Ave, Apt. #61 154"
61-155,2,1,B1: 2x1,904,"4761 E. Lancaster Ave, Apt. #61 155"
61-156,2,1,B1: 2x1,904,"4761 E. Lancaster Ave, Apt. #61 156"
61-157,2,1,B1: 2x1,904,"4761 E. Lancaster Ave, Apt. #61 157"
61-158,3,2,C2: 3x2,1450,"4761 E. Lancaster Ave, Apt. #61 158"
61-159,1,1,A4: 1x1,650,"4761 E. Lancaster Ave, Apt. #61 159"
61-160,1,1,A4: 1x1,650,"4761 E. Lancaster Ave, Apt. #61 160"
61-161,1,1,A4: 1x1,650,"4761 E. Lancaster Ave, Apt. #61 161"
61-201,1,1,A4: 1x1,650,"4761 E. Lancaster Ave, Apt. #61 201"
61-202,1,1,A4: 1x1,650,"4761 E. Lancaster Ave, Apt. #61 202"
61-203,1,1,A4: 1x1,650,"4761 E. Lancaster Ave, Apt. #61 203"
61-204,1,1,A4: 1x1,650,"4761 E. Lancaster Ave, Apt. #61 204"
61-205,1,1,A4: 1x1,650,"4761 E. Lancaster Ave, Apt. #61 205"
61-206,1,1,A4: 1x1,650,"4761 E. Lancaster Ave, Apt. #61 206"
61-207,1,1,A4: 1x1,650,"4761 E. Lancaster Ave, Apt. #61 207"
61-208,2,2,B3: 2x2,1025,"4761 E. Lancaster Ave, Apt. #61 208"
61-209,1,1,A10: 1x1,750,"4761 E. Lancaster Ave, Apt. #61 209"
61-210,1,1,A4: 1x1,650,"4761 E. Lancaster Ave, Apt. #61 210"
61-211,3,2,C1: 3x2,1200,"4761 E. Lancaster Ave, Apt. #61 211"
61-212,1,1,A4: 1x1,650,"4761 E. Lancaster Ave, Apt. #61 212"
61-214,3,2,C1: 3x2,1200,"4761 E. Lancaster Ave, Apt. #61 214"
61-215,1,1,A4: 1x1,650,"4761 E. Lancaster Ave, Apt. #61 215"
61-216,1,1,A10: 1x1,750,"4761 E. Lancaster Ave, Apt. #61 216"
61-217,2,2,B3: 2x2,1025,"4761 E. Lancaster Ave, Apt. #61 217"
61-218,1,1,A6: 1x1,700,"4761 E. Lancaster Ave, Apt. #61 218"
61-219,1,1,A6: 1x1,700,"4761 E. Lancaster Ave, Apt. #61 219"
61-220,1,1,A6: 1x1,700,"4761 E. Lancaster Ave, Apt. #61 220"
61-221,1,1,A6: 1x1,700,"4761 E. Lancaster Ave, Apt. #61 221"
61-222,1,1,A6: 1x1,700,"4761 E. Lancaster Ave, Apt. #61 222"
61-223,1,1,A10: 1x1,750,"4761 E. Lancaster Ave, Apt. #61 223"
61-224,1,1,A4: 1x1,650,"4761 E. Lancaster Ave, Apt. #61 224"
61-225,1,1,A4: 1x1,650,"4761 E. Lancaster Ave, Apt. #61 225"
61-226,1,1,A4: 1x1,650,"4761 E. Lancaster Ave, Apt. #61 226"
61-227,1,1,A10: 1x1,750,"4761 E. Lancaster Ave, Apt. #61 227"
61-228,1,1,A4: 1x1,650,"4761 E. Lancaster Ave, Apt. #61 228"
61-229,1,1,A4: 1x1,650,"4761 E. Lancaster Ave, Apt. #61 229"
61-230,1,1,A4: 1x1,650,"4761 E. Lancaster Ave, Apt. #61 230"
61-231,1,1,A4: 1x1,650,"4761 E. Lancaster Ave, Apt. #61 231"
61-232,1,1,A10: 1x1,750,"4761 E. Lancaster Ave, Apt. #61 232"
61-233,1,1,A10: 1x1,750,"4761 E. Lancaster Ave, Apt. #61 233"
61-234,1,1,A10: 1x1,750,"4761 E. Lancaster Ave, Apt. #61 234"
61-235,1,1,A10: 1x1,750,"4761 E. Lancaster Ave, Apt. #61 235"
61-236,2,2,B3: 2x2,1025,"4761 E. Lancaster Ave, Apt. #61 236"
61-237,2,2,B3: 2x2,1025,"4761 E. Lancaster Ave, Apt. #61 237"
61-238,2,2,B3: 2x2,1025,"4761 E. Lancaster Ave, Apt. #61 238"
61-239,1,1,A6: 1x1,700,"4761 E. Lancaster Ave, Apt. #61 239"
61-240,2,2,B3: 2x2,1025,"4761 E. Lancaster Ave, Apt. #61 240"
61-241,2,2,B3: 2x2,1025,"4761 E. Lancaster Ave, Apt. #61 241"
61-242,2,2,B3: 2x2,1025,"4761 E. Lancaster Ave, Apt. #61 242"
61-243,1,1,A6: 1x1,700,"4761 E. Lancaster Ave, Apt. #61 243"
61-244,2,2,B2: 2x2,988,"4728 Norma St, Apt. #61 244"
61-245,2,2,B3: 2x2,1025,"4761 E. Lancaster Ave, Apt. #61 245"
61-246,2,2,B3: 2x2,1025,"4728 Norma St, Apt. #61 246"
61-247,2,2,B3: 2x2,1025,"4728 Norma St, Apt. #61 247"
61-248,2,2,B3: 2x2,1025,"4728 Norma St, Apt. #61 248"
61-249,2,2,B3: 2x2,1025,"4728 Norma St, Apt. #61 249"
61-250,2,2,B2: 2x2,988,"4728 Norma St, Apt. #61 250"
61-251,1,1,A9: 1x1,725,"4728 Norma St, Apt. #61 251"
61-252,1,1,A4: 1x1,650,"4728 Norma St, Apt. #61 252"
61-253,1,1,A4: 1x1,650,"4728 Norma St, Apt. #61 253"
61-254,2,1,B1: 2x1,904,"4728 Norma St, Apt. #61 254"
61-255,2,1,B1: 2x1,904,"4728 Norma St, Apt. #61 255"
61-256,2,1,B1: 2x1,904,"4728 Norma St, Apt. #61 256"
61-257,2,1,B1: 2x1,904,"4761 E. Lancaster Ave, Apt. #61 257"
61-258,3,2,C2: 3x2,1450,"4761 E. Lancaster Ave, Apt. #61 258"
61-259,1,1,A4: 1x1,650,"4761 E. Lancaster Ave, Apt. #61 259"
61-260,1,1,A4: 1x1,650,"4761 E. Lancaster Ave, Apt. #61 260"
61-261,1,1,A4: 1x1,650,"4761 E. Lancaster Ave, Apt. #61 261"
70-101,2,1,B4: 2x1,924,"4770 Norma St., Apt. #70 101"
70-102,1,1,A11: 1x1,756,"4770 Norma St., Apt. #70 102"
70-103,1,1,A2: 1x1,637,"4770 Norma St., Apt. #70 103"
70-104,1,1,A2: 1x1,637,"4770 Norma St., Apt. #70 104"
70-105,1,1,A2: 1x1,637,"4770 Norma St., Apt. #70 105"
70-106,1,1,A2: 1x1,637,"4770 Norma St., Apt. #70 106"
70-107,2,2,B2: 2x2,756,"4770 Norma St., Apt. #70 107"
70-108,2,1,B4: 2x1,924,"4770 Norma St., Apt. #70 108"
70-109,1,1,A2: 1x1,637,"4770 Norma St., Apt. #70 109"
70-110,1,1,A2: 1x1,637,"4770 Norma St., Apt. #70 110"
70-111,1,1,A2: 1x1,637,"4760 Norma St. , Apt. #70 111"
70-112,1,1,A2: 1x1,637,"4770 Norma St., Apt. #70 112"
70-113,1,1,A2: 1x1,637,"4770 Norma St., Apt. #70 113"
70-202,1,1,A11: 1x1,756,"4770 Norma St., Apt. #70 202"
70-203,1,1,A2: 1x1,637,"4770 Norma St., Apt. #70 203"
70-204,1,1,A2: 1x1,637,"4770 Norma St., Apt. #70 204"
70-205,1,1,A2: 1x1,637,"4770 Norma St., Apt. #70 205"
70-206,1,1,A2: 1x1,637,"4770 Norma St., Apt. #70 206"
70-207,1,1,A11: 1x1,756,"4770 Norma St., Apt. #70 207"
70-208,2,1,B4: 2x1,924,"4770 Norma St., Apt. #70 208"
70-209,1,1,A2: 1x1,637,"4770 Norma St., Apt. #70 209"
70-210,1,1,A2: 1x1,637,"4770 Norma St., Apt. #70 210"
70-211,1,1,A2: 1x1,637,"4770 Norma St., Apt. #70 211"
70-212,1,1,A2: 1x1,637,"4770 Norma St., Apt. #70 212"
70-213,1,1,A2: 1x1,637,"4770 Norma St., Apt. #70 213"
201 Julie,4,1,Home: 4x1,1045,201 Julie
3729 Cibolo Drive,4,1,Home: 4x1,1000,3729 Cibolo Drive
7452 Bermejo,4,1,Home: 4x1,1000,7452 Bermejo
3711 French Wood Dr.,4,1,Home: 4x1,1000,3711 French Wood Dr.
