unitName,Bedrooms,Bathrooms,Code,Size,streetAddress
549,2,2,"B3: 2x2 2 bed, 2 bath",900,"5565 Gasmer Dr, Apt. #549"
550,2,2,"B3: 2x2 2 bed, 2 bath",900,"5565 Gasmer Dr, Apt. #550"
551,2,2,"B3: 2x2 2 bed, 2 bath",900,"5565 Gasmer Dr, Apt. #551"
552,2,2,"B3: 2x2 2 bed, 2 bath",900,"5565 Gasmer Dr, Apt. #552"
553,2,2,"B3: 2x2 2 bed, 2 bath",900,"5565 Gasmer Dr, Apt. #553"
554,2,2,"B3: 2x2 2 bed, 2 bath",900,"5565 Gasmer Dr, Apt. #554"
555,2,2,"B3: 2x2 2 bed, 2 bath",900,"5565 Gasmer Dr, Apt. #555"
556,2,2,"B3: 2x2 2 bed, 2 bath",900,"5565 Gasmer Dr, Apt. #556"
557,2,2,"B3: 2x2 2 bed, 2 bath",900,"5565 Gasmer Dr, Apt. #557"
558,2,2,"B3: 2x2 2 bed, 2 bath",900,"5565 Gasmer Dr, Apt. #558"
559,2,2,"B3: 2x2 2 bed, 2 bath",900,"5565 Gasmer Dr, Apt. #559"
560,2,2,"B3: 2x2 2 bed, 2 bath",900,"5565 Gasmer Dr, Apt. #560"
561,2,2,"B3: 2x2 2 bed, 2 bath",900,"5565 Gasmer Dr, Apt. #561"
562,2,1,"B1: 2x1 2 bed, 1 bath",720,"5565 Gasmer Dr, Apt. #562"
563,2,1,"B1: 2x1 2 bed, 1 bath",720,"5565 Gasmer Dr, Apt. #563"
564,2,1,"B1: 2x1 2 bed, 1 bath",720,"5565 Gasmer Dr, Apt. #564"
565,2,1,"B1: 2x1 2 bed, 1 bath",720,"5565 Gasmer Dr, Apt. #565"
566,2,1,"B1: 2x1 2 bed, 1 bath",720,"5565 Gasmer Dr, Apt. #566"
567,2,1,"B1: 2x1 2 bed, 1 bath",720,"5565 Gasmer Dr, Apt. #567"
568,2,1,"B1: 2x1 2 bed, 1 bath",720,"5565 Gasmer Dr, Apt. #568"
569,2,1,"B1: 2x1 2 bed, 1 bath",720,"5565 Gasmer Dr, Apt. #569"
570,2,1,"B2: 2x1 2 bed, 1 bath",790,"5565 Gasmer Dr, Apt. #570"
571,0,1,EFF: Studio Efficiency,546,"5565 Gasmer Dr, Apt. #571"
572,0,1,EFF: Studio Efficiency,546,"5565 Gasmer Dr, Apt. #572"
573,0,1,EFF: Studio Efficiency,546,"5565 Gasmer Dr, Apt. #573"
574,2,1,"B2: 2x1 2 bed, 1 bath",790,"5565 Gasmer Dr, Apt. #574"
575,2,1.5,"B4: 2x1.5 2 bed, 1.5 bath",820,"5565 Gasmer Dr, Apt. #575"
576,0,1,EFF: Studio Efficiency,546,"5565 Gasmer Dr, Apt. #576"
577,0,1,EFF: Studio Efficiency,546,"5565 Gasmer Dr, Apt. #577"
578,0,1,EFF: Studio Efficiency,546,"5565 Gasmer Dr, Apt. #578"
579,2,1,"B2: 2x1 2 bed, 1 bath",790,"5565 Gasmer Dr, Apt. #579"
601,2,1,"B1: 2x1 2 bed, 1 bath",720,"5565 Gasmer Dr, Apt. #601"
602,0,1,EFF: Studio Efficiency,546,"5565 Gasmer Dr, Apt. #602"
603,0,1,EFF: Studio Efficiency,546,"5565 Gasmer Dr, Apt. #603"
604,0,1,EFF: Studio Efficiency,546,"5565 Gasmer Dr, Apt. #604"
605,2,1,"B1: 2x1 2 bed, 1 bath",720,"5565 Gasmer Dr, Apt. #605"
606,2,1,"B1: 2x1 2 bed, 1 bath",720,"5565 Gasmer Dr, Apt. #606"
607,2,1,"B1: 2x1 2 bed, 1 bath",720,"5565 Gasmer Dr, Apt. #607"
608,2,1,"B2: 2x1 2 bed, 1 bath",790,"5565 Gasmer Dr, Apt. #608"
609,0,1,EFF: Studio Efficiency,546,"5565 Gasmer Dr, Apt. #609"
610,0,1,EFF: Studio Efficiency,546,"5565 Gasmer Dr, Apt. #610"
611,1,1,"A1: 1x1 1 bed, 1 bath",686,"5565 Gasmer Dr, Apt. #611"
612,2,1,"B2: 2x1 2 bed, 1 bath",790,"5565 Gasmer Dr, Apt. #612"
613,2,1,"B1: 2x1 2 bed, 1 bath",720,"5565 Gasmer Dr, Apt. #613"
614,2,1,"B1: 2x1 2 bed, 1 bath",720,"5565 Gasmer Dr, Apt. #614"
615,2,1,"B2: 2x1 2 bed, 1 bath",790,"5565 Gasmer Dr, Apt. #615"
616,1,1,"A1: 1x1 1 bed, 1 bath",686,"5565 Gasmer Dr, Apt. #616"
617,0,1,EFF: Studio Efficiency,546,"5565 Gasmer Dr, Apt. #617"
618,0,1,EFF: Studio Efficiency,546,"5565 Gasmer Dr, Apt. #618"
619,2,1,"B2: 2x1 2 bed, 1 bath",790,"5565 Gasmer Dr, Apt. #619"
620,1,1,"A1: 1x1 1 bed, 1 bath",686,"5565 Gasmer Dr, Apt. #620"
621,1,1,"A1: 1x1 1 bed, 1 bath",686,"5565 Gasmer Dr, Apt. #621"
622,1,1,"A1: 1x1 1 bed, 1 bath",686,"5565 Gasmer Dr, Apt. #622"
623,1,1,"A1: 1x1 1 bed, 1 bath",686,"5565 Gasmer Dr, Apt. #623"
624,1,1,"A1: 1x1 1 bed, 1 bath",686,"5565 Gasmer Dr, Apt. #624"
625,1,1,"A1: 1x1 1 bed, 1 bath",686,"5565 Gasmer Dr, Apt. #625"
626,1,1,"A1: 1x1 1 bed, 1 bath",686,"5565 Gasmer Dr, Apt. #626"
627,1,1,"A1: 1x1 1 bed, 1 bath",686,"5565 Gasmer Dr, Apt. #627"
628,2,1,"B2: 2x1 2 bed, 1 bath",790,"5565 Gasmer Dr, Apt. #628"
629,1,1,"A1: 1x1 1 bed, 1 bath",686,"5565 Gasmer Dr, Apt. #629"
630,0,1,EFF: Studio Efficiency,546,"5565 Gasmer Dr, Apt. #630"
631,0,1,EFF: Studio Efficiency,546,"5565 Gasmer Dr, Apt. #631"
632,2,1,"B2: 2x1 2 bed, 1 bath",790,"5565 Gasmer Dr, Apt. #632"
633,2,1,"B2: 2x1 2 bed, 1 bath",790,"5565 Gasmer Dr, Apt. #633"
634,0,1,EFF: Studio Efficiency,546,"5565 Gasmer Dr, Apt. #634"
635,0,1,EFF: Studio Efficiency,546,"5565 Gasmer Dr, Apt. #635"
636,1,1,"A1: 1x1 1 bed, 1 bath",686,"5565 Gasmer Dr, Apt. #636"
637,2,1,"B2: 2x1 2 bed, 1 bath",790,"5565 Gasmer Dr, Apt. #637"
638,2,1.5,"B4: 2x1.5 2 bed, 1.5 bath",820,"5565 Gasmer Dr, Apt. #638"
639,2,1.5,"B4: 2x1.5 2 bed, 1.5 bath",820,"5565 Gasmer Dr, Apt. #639"
640,2,1.5,"B4: 2x1.5 2 bed, 1.5 bath",820,"5565 Gasmer Dr, Apt. #640"
641,2,1.5,"B4: 2x1.5 2 bed, 1.5 bath",820,"5565 Gasmer Dr, Apt. #641"
642,2,1.5,"B4: 2x1.5 2 bed, 1.5 bath",820,"5565 Gasmer Dr, Apt. #642"
643,2,1.5,"B4: 2x1.5 2 bed, 1.5 bath",820,"5565 Gasmer Dr, Apt. #643"
644,2,2,"B3: 2x2 2 bed, 2 bath",900,"5565 Gasmer Dr, Apt. #644"
645,2,2,"B3: 2x2 2 bed, 2 bath",900,"5565 Gasmer Dr, Apt. #645"
646,2,2,"B3: 2x2 2 bed, 2 bath",900,"5565 Gasmer Dr, Apt. #646"
647,2,2,"B3: 2x2 2 bed, 2 bath",900,"5565 Gasmer Dr, Apt. #647"
648,2,2,"B3: 2x2 2 bed, 2 bath",900,"5565 Gasmer Dr, Apt. #648"
649,2,2,"B3: 2x2 2 bed, 2 bath",900,"5565 Gasmer Dr, Apt. #649"
650,2,2,"B3: 2x2 2 bed, 2 bath",900,"5565 Gasmer Dr, Apt. #650"
651,2,2,"B3: 2x2 2 bed, 2 bath",900,"5565 Gasmer Dr, Apt. #651"
652,2,2,"B3: 2x2 2 bed, 2 bath",900,"5565 Gasmer Dr, Apt. #652"
653,2,2,"B3: 2x2 2 bed, 2 bath",900,"5565 Gasmer Dr, Apt. #653"
654,2,2,"B3: 2x2 2 bed, 2 bath",900,"5565 Gasmer Dr, Apt. #654"
655,2,2,"B3: 2x2 2 bed, 2 bath",900,"5565 Gasmer Dr, Apt. #655"
656,2,2,"B3: 2x2 2 bed, 2 bath",900,"5565 Gasmer Dr, Apt. #656"
657,2,2,"B3: 2x2 2 bed, 2 bath",900,"5565 Gasmer Dr, Apt. #657"
658,2,2,"B3: 2x2 2 bed, 2 bath",900,"5565 Gasmer Dr, Apt. #658"
659,2,2,"B3: 2x2 2 bed, 2 bath",900,"5565 Gasmer Dr, Apt. #659"
660,2,2,"B3: 2x2 2 bed, 2 bath",900,"5565 Gasmer Dr, Apt. #660"
661,2,2,"B3: 2x2 2 bed, 2 bath",900,"5565 Gasmer Dr, Apt. #661"
662,2,1,"B1: 2x1 2 bed, 1 bath",720,"5565 Gasmer Dr, Apt. #662"
663,2,1,"B1: 2x1 2 bed, 1 bath",720,"5565 Gasmer Dr, Apt. #663"
664,2,1,"B1: 2x1 2 bed, 1 bath",720,"5565 Gasmer Dr, Apt. #664"
665,2,1,"B1: 2x1 2 bed, 1 bath",720,"5565 Gasmer Dr, Apt. #665"
666,2,1,"B1: 2x1 2 bed, 1 bath",720,"5565 Gasmer Dr, Apt. #666"
667,2,1,"B1: 2x1 2 bed, 1 bath",720,"5565 Gasmer Dr, Apt. #667"
668,2,1,"B1: 2x1 2 bed, 1 bath",720,"5565 Gasmer Dr, Apt. #668"
669,2,1,"B1: 2x1 2 bed, 1 bath",720,"5565 Gasmer Dr, Apt. #669"
670,2,1,"B2: 2x1 2 bed, 1 bath",790,"5565 Gasmer Dr, Apt. #670"
671,1,1,"A1: 1x1 1 bed, 1 bath",686,"5565 Gasmer Dr, Apt. #671"
672,0,1,EFF: Studio Efficiency,546,"5565 Gasmer Dr, Apt. #672"
673,0,1,EFF: Studio Efficiency,546,"5565 Gasmer Dr, Apt. #673"
674,2,1,"B2: 2x1 2 bed, 1 bath",790,"5565 Gasmer Dr, Apt. #674"
675,2,1,"B2: 2x1 2 bed, 1 bath",790,"5565 Gasmer Dr, Apt. #675"
676,0,1,EFF: Studio Efficiency,546,"5565 Gasmer Dr, Apt. #676"
677,0,1,EFF: Studio Efficiency,546,"5565 Gasmer Dr, Apt. #677"
678,1,1,"A1: 1x1 1 bed, 1 bath",686,"5565 Gasmer Dr, Apt. #678"
679,2,1,"B2: 2x1 2 bed, 1 bath",790,"5565 Gasmer Dr, Apt. #679"
4343 Oak Shadows Dr.,2,2,Home: 2x2,1000,4343 Oak Shadows Dr.
5513 Rand St.,2,2,Home: 2x2,1000,5513 Rand St.
