unitName,Bedrooms,Bathrooms,Code,Size,streetAddress
5417,1,1,1x1: 1x1,541,"5420 Rand, Apt. #54 17"
5418,1,1,1x1: 1x1,541,"5420 Rand, Apt. #54 18"
5419,1,1,1x1: 1x1,541,"5420 Rand, Apt. #54 19"
5420,1,1,1x1: 1x1,541,"5420 Rand, Apt. #54 20"
5421,1,1,1x1: 1x1,541,"5420 Rand, Apt. #54 21"
5422,1,1,1x1: 1x1,541,"5420 Rand, Apt. #54 22"
5423,1,1,1x1: 1x1,541,"5420 Rand, Apt. #54 23"
5424,1,1,1x1: 1x1,541,"5420 Rand, Apt. #54 24"
5425,1,1,1x1: 1x1,541,"5420 Rand, Apt. #54 25"
5426,1,1,1x1: 1x1,541,"5420 Rand, Apt. #54 26"
5427,1,1,1x1: 1x1,541,"5420 Rand, Apt. #54 27"
5428,1,1,1x1: 1x1,541,"5420 Rand, Apt. #54 28"
5429,1,1,1x1: 1x1,541,"5420 Rand, Apt. #54 29"
5430,1,1,1x1: 1x1,541,"5420 Rand, Apt. #54 30"
5431A,2,1,2x1 Duplex: 2x1,749,"5431 Rand , Apt. #5431 A"
5431B,2,1,2x1 Duplex: 2x1,749,"5431 Rand , Apt. #5431 B"
5433A,2,1,2x1 Duplex: 2x1,749,"5433 Rand, Apt. #5433 A"
5433B,2,1,2x1 Duplex: 2x1,749,"5433 Rand, Apt. #5433 B"
5435A,2,1,2x1 Duplex: 2x1,749,"5435 Rand, Apt. #5435 A"
5435B,2,1,2x1 Duplex: 2x1,749,"5435 Rand, Apt. #5435 B"
5437A,2,1,2x1 Duplex: 2x1,749,"5437 Rand, Apt. #5437 A"
5437B,2,1,2x1 Duplex: 2x1,749,"5437 Rand, Apt. #5437 B"
5439A,2,1,2x1 Duplex: 2x1,749,"5439 Rand, Apt. #5439 A"
5439B,2,1,2x1 Duplex: 2x1,749,"5439 Rand, Apt. #5439 B"
5441A,2,1,2x1 Duplex: 2x1,749,"5441 Rand, Apt. #5441 A"
5441B,2,1,2x1 Duplex: 2x1,749,"5441 Rand, Apt. #5441 B"
5445A,2,1,2x1 Duplex: 2x1,749,"5445 Rand, Apt. #5445 A"
5445B,2,1,2x1 Duplex: 2x1,749,"5445 Rand, Apt. #5445 B"
5447A,2,1,2x1 Duplex: 2x1,749,"5447 Rand, Apt. #5447 A"
5447B,2,1,2x1 Duplex: 2x1,749,"5447 Rand, Apt. #5447 B"
5449A,2,1,2x1 Duplex: 2x1,749,"5449 Rand, Apt. #5449 A"
5449B,2,1,2x1 Duplex: 2x1,749,"5449 Rand, Apt. #5449 B"
5451A,2,1,2x1 Duplex: 2x1,749,"5451 Rand, Apt. #5451 A"
5451B,2,1,2x1 Duplex: 2x1,749,"5451 Rand, Apt. #5451 B"
5453A,2,1,2x1 Duplex: 2x1,749,"5453 Rand, Apt. #5453 A"
5453B,2,1,2x1 Duplex: 2x1,749,"5453 Rand, Apt. #5453 B"
5455A,2,1,2x1 Duplex: 2x1,749,"5455 Rand, Apt. #5455 A"
5455B,2,1,2x1 Duplex: 2x1,749,"5455 Rand, Apt. #5455 B"
5457A,2,1,2x1 Duplex: 2x1,749,"5457 Rand, Apt. #5457 A"
5457B,2,1,2x1 Duplex: 2x1,749,"5457 Rand, Apt. #5457 B"
5459A,2,1,2x1 Duplex: 2x1,749,"5420 Rand, Apt. #5459 A"
5459B,2,1,2x1 Duplex: 2x1,749,"5420 Rand, Apt. #5459 B"
5461A,2,1,2x1 Duplex: 2x1,749,"5461 Rand, Apt. #5461 A"
5461B,2,1,2x1 Duplex: 2x1,749,"5461 Rand, Apt. #5461 B"
5463A,2,1,2x1 Duplex: 2x1,749,"5463 Rand, Apt. #5463 A"
5463B,2,1,2x1 Duplex: 2x1,749,"5463 Rand, Apt. #5463 B"
5465A,2,1,2x1 Duplex: 2x1,749,"5420 Rand, Apt. #5465 A"
5465B,2,1,2x1 Duplex: 2x1,749,"5420 Rand, Apt. #5465 B"
5467A,2,1,2x1 Duplex: 2x1,749,"5420 Rand, Apt. #5467 A"
5467B,2,1,2x1 Duplex: 2x1,749,"5420 Rand, Apt. #5467 B"
5501,2,1,2x1: 2x1,764,"5518 Rand, Apt. #55 01"
5502,2,1,2x1: 2x1,764,"5518 Rand, Apt. #55 02"
5503,1,1,1x1: 1x1,541,"5518 Rand, Apt. #55 03"
5504,1,1,1x1: 1x1,541,"5518 Rand, Apt. #55 04"
5505,1,1,1x1: 1x1,541,"5518 Rand, Apt. #55 05"
5506,1,1,1x1: 1x1,541,"5518 Rand, Apt. #55 06"
5507,1,1,1x1: 1x1,541,"5518 Rand, Apt. #55 07"
5508,1,1,1x1: 1x1,541,"5518 Rand, Apt. #55 08"
5509,1,1,1x1: 1x1,541,"5518 Rand, Apt. #55 09"
5510,1,1,1x1: 1x1,541,"5518 Rand, Apt. #55 10"
5511,1,1,1x1: 1x1,541,"5518 Rand, Apt. #55 11"
5512,1,1,1x1: 1x1,541,"5518 Rand, Apt. #55 12"
5513,1,1,1x1: 1x1,541,"5518 Rand, Apt. #55 13"
5514,2,1,2x1: 2x1,764,"5518 Rand, Apt. #55 14"
5515,1,1,1x1: 1x1,541,"5518 Rand, Apt. #55 15"
5516,1,1,1x1: 1x1,541,"5518 Rand, Apt. #55 16"
5517,1,1,1x1: 1x1,541,"5518 Rand, Apt. #55 17"
5518,1,1,1x1: 1x1,541,"5518 Rand, Apt. #55 18"
5519,1,1,1x1: 1x1,541,"5518 Rand, Apt. #55 19"
5520,1,1,1x1: 1x1,541,"5518 Rand, Apt. #55 20"
5521,1,1,1x1: 1x1,541,"5518 Rand, Apt. #55 21"
5522,1,1,1x1: 1x1,541,"5518 Rand, Apt. #55 22"
5523,1,1,1x1: 1x1,541,"5518 Rand, Apt. #55 23"
5524,1,1,1x1: 1x1,541,"5518 Rand, Apt. #55 24"
5525,1,1,1x1: 1x1,541,"5518 Rand, Apt. #55 25"
5526,1,1,1x1: 1x1,541,"5518 Rand, Apt. #55 26"
5527,1,1,1x1: 1x1,541,"5518 Rand, Apt. #55 27"
5528,1,1,1x1: 1x1,541,"5518 Rand, Apt. #55 28"
5529,1,1,1x1: 1x1,541,"5518 Rand, Apt. #55 29"
5530,1,1,1x1: 1x1,541,"5518 Rand, Apt. #55 30"
5531,1,1,1x1: 1x1,541,"5518 Rand, Apt. #55 31"
5532,1,1,1x1: 1x1,541,"5518 Rand, Apt. #55 32"
5533,2,1,2x1: 2x1,764,"5518 Rand, Apt. #55 33"
5534,2,1,2x1: 2x1,764,"5518 Rand, Apt. #55 34"
5535,1,1,1x1: 1x1,541,"5518 Rand, Apt. #55 35"
5536,1,1,1x1: 1x1,541,"5518 Rand, Apt. #55 36"
5537,1,1,1x1: 1x1,541,"5518 Rand, Apt. #55 37"
5538,1,1,1x1: 1x1,541,"5518 Rand, Apt. #55 38"
5539,1,1,1x1: 1x1,541,"5518 Rand, Apt. #55 39"
5540,1,1,1x1: 1x1,541,"5518 Rand, Apt. #55 40"
5541,1,1,1x1: 1x1,541,"5518 Rand, Apt. #55 41"
5542,1,1,1x1: 1x1,541,"5518 Rand, Apt. #55 42"
5543,1,1,1x1: 1x1,541,"5518 Rand, Apt. #55 43"
5544,1,1,1x1: 1x1,541,"5518 Rand, Apt. #55 44"
5545,1,1,1x1: 1x1,541,"5518 Rand, Apt. #55 45"
5546,1,1,1x1: 1x1,541,"5518 Rand, Apt. #55 46"
5547,1,1,1x1: 1x1,541,"5518 Rand, Apt. #55 47"
5548,1,1,1x1: 1x1,541,"5518 Rand, Apt. #55 48"
5549,1,1,1x1: 1x1,541,"5518 Rand, Apt. #55 49"
5550,1,1,1x1: 1x1,541,"5518 Rand, Apt. #55 50"
5551,2,1,2x1: 2x1,764,"5518 Rand, Apt. #55 51"
5552,2,1,2x1: 2x1,764,"5518 Rand, Apt. #55 52"
4343 Oak Shadows Dr.,2,2,Home: 2x2,1000,4343 Oak Shadows Dr.
5513 Rand St.,2,2,Home: 2x2,1000,5513 Rand St.
