unitName,Bedrooms,Bathrooms,Code,Size,streetAddress
J8,1,1,A1: 1x1,420,"505 Koehler Ct., Apt. #J8"
K1,1,1,A1: 1x1,420,"431 Koehler Ct., Apt. #K1"
K2,1,1,A1: 1x1,420,"505 Koehler Ct., Apt. #K2"
K3,1,1,A1: 1x1,420,"505 Koehler Ct., Apt. #K3"
K4,1,1,A1: 1x1,420,"505 Koehler Ct., Apt. #K4"
K5,1,1,A1: 1x1,420,"505 Koehler Ct., Apt. #K5"
K6,1,1,A1: 1x1,420,"505 Koehler Ct., Apt. #K6"
K7,1,1,A1: 1x1,420,"505 Koehler Ct., Apt. #K7"
K8,1,1,A1: 1x1,420,"505 Koehler Ct., Apt. #K8"
L1,1,1,A1: 1x1,420,"431 Koehler Ct., Apt. #L1"
L2,1,1,A1: 1x1,420,"505 Koehler Ct., Apt. #L2"
L3,1,1,A1: 1x1,420,"505 Koehler Ct., Apt. #L3"
L4,1,1,A1: 1x1,420,"505 Koehler Ct., Apt. #L4"
L5,1,1,A1: 1x1,420,"505 Koehler Ct., Apt. #L5"
L6,1,1,A1: 1x1,420,"505 Koehler Ct., Apt. #L6"
L7,1,1,A1: 1x1,420,"505 Koehler Ct., Apt. #L7"
L8,1,1,A1: 1x1,420,"505 Koehler Ct., Apt. #L8"
M1,2,1,B1: 2x1,720,"527 Koehler Ct., Apt. #M1"
M2,2,1,B1: 2x1,720,"527 Koehler Ct., Apt. #M2"
M3,2,1,B1: 2x1,720,"527 Koehler Ct., Apt. #M3"
M4,2,1,B1: 2x1,720,"527 Koehler Ct., Apt. #M4"
M5,2,1,B1: 2x1,720,"527 Koehler Ct., Apt. #M5"
M6,2,1,B1: 2x1,720,"527 Koehler Ct., Apt. #M6"
M7,2,1,B1: 2x1,720,"527 Koehler Ct., Apt. #M7"
M8,2,1,B1: 2x1,720,"527 Koehler Ct., Apt. #M8"
N1,2,1,B1: 2x1,720,"527 Koehler Ct., Apt. #N1"
N2,2,1,B1: 2x1,720,"527 Koehler Ct., Apt. #N2"
N3,2,1,B1: 2x1,720,"527 Koehler Ct., Apt. #N3"
N4,2,1,B1: 2x1,720,"527 Koehler Ct., Apt. #N4"
N5,2,1,B1: 2x1,720,"527 Koehler Ct., Apt. #N5"
N6,2,1,B1: 2x1,720,"527 Koehler Ct., Apt. #N6"
N7,2,1,B1: 2x1,720,"527 Koehler Ct., Apt. #N7"
N8,2,1,B1: 2x1,720,"527 Koehler Ct., Apt. #N8"
O1,2,1,B1: 2x1,720,"527 Koehler Ct., Apt. #O1"
O2,2,1,B1: 2x1,720,"527 Koehler Ct., Apt. #O2"
O5,2,1,B1: 2x1,720,"527 Koehler Ct., Apt. #O5"
O6,2,1,B1: 2x1,720,"527 Koehler Ct., Apt. #O6"
P1,2,1,B1: 2x1,720,"527 Koehler Ct., Apt. #P1"
P2,2,1,B1: 2x1,720,"527 Koehler Ct., Apt. #P2"
P3,2,1,B1: 2x1,720,"527 Koehler Ct., Apt. #P3"
P4,2,1,B1: 2x1,720,"527 Koehler Ct., Apt. #P4"
P5,2,1,B1: 2x1,720,"527 Koehler Ct., Apt. #P5"
P6,2,1,B1: 2x1,720,"527 Koehler Ct., Apt. #P6"
P7,2,1,B1: 2x1,720,"527 Koehler Ct., Apt. #P7"
P8,2,1,B1: 2x1,720,"527 Koehler Ct., Apt. #P8"
101,0,1,EFF: Studio,400,"431 Koehler Ct., Apt. #101"
102,0,1,EFF: Studio,400,"431 Koehler Ct., Apt. #102"
103,0,1,EFF: Studio,400,"431 Koehler Ct., Apt. #103"
104,0,1,EFF: Studio,400,"431 Koehler Ct., Apt. #104"
105,0,1,EFF: Studio,400,"431 Koehler Ct., Apt. #105"
106,0,1,EFF: Studio,400,"431 Koehler Ct., Apt. #106"
107,0,1,EFF: Studio,400,"431 Koehler Ct., Apt. #107"
108,0,1,EFF: Studio,400,"431 Koehler Ct., Apt. #108"
109,0,1,EFF: Studio,400,"431 Koehler Ct., Apt. #109"
110,0,1,EFF: Studio,400,"431 Koehler Ct., Apt. #110"
111,0,1,EFF: Studio,400,"431 Koehler Ct., Apt. #111"
112,0,1,EFF: Studio,400,"431 Koehler Ct., Apt. #112"
113,0,1,EFF: Studio,400,"431 Koehler Ct., Apt. #113"
114,0,1,EFF: Studio,400,"431 Koehler Ct., Apt. #114"
115,0,1,EFF: Studio,400,"431 Koehler Ct., Apt. #115"
116,0,1,EFF: Studio,400,"431 Koehler Ct., Apt. #116"
117,0,1,EFF: Studio,400,"431 Koehler Ct., Apt. #117"
118,0,1,EFF: Studio,400,"431 Koehler Ct., Apt. #118"
119,0,1,EFF: Studio,400,"431 Koehler Ct., Apt. #119"
120,0,1,EFF: Studio,400,"431 Koehler Ct., Apt. #120"
121,0,1,EFF: Studio,400,"431 Koehler Ct., Apt. #121"
122,0,1,EFF: Studio,400,"431 Koehler Ct., Apt. #122"
123,0,1,EFF: Studio,400,"431 Koehler Ct., Apt. #123"
124,0,1,EFF: Studio,400,"431 Koehler Ct., Apt. #124"
125,0,1,EFF: Studio,400,"431 Koehler Ct., Apt. #125"
126,0,1,EFF: Studio,400,"431 Koehler Ct., Apt. #126"
127,0,1,EFF: Studio,400,"431 Koehler Ct., Apt. #127"
128,0,1,EFF: Studio,400,"431 Koehler Ct., Apt. #128"
