unitName,Bedrooms,Bathrooms,Code,Size,streetAddress
303,1,1,A2: 1x1 MD,640,"2111 Dollarhide Ave, Apt. #303"
304,1,1,A2: 1x1 MD,640,"2111 Dollarhide Ave, Apt. #304"
305,1,1,A2: 1x1 MD,640,"2111 Dollarhide Ave, Apt. #305"
306,1,1,A2: 1x1 MD,640,"2111 Dollarhide Ave, Apt. #306"
307,1,1,A2: 1x1 MD,640,"2111 Dollarhide Ave, Apt. #307"
308,1,1,A2: 1x1 MD,640,"2111 Dollarhide Ave, Apt. #308"
309,1,1,A2: 1x1 MD,640,"2111 Dollarhide Ave, Apt. #309"
310,1,1,A2: 1x1 MD,640,"2111 Dollarhide Ave, Apt. #310"
311,1,1,A2: 1x1 MD,640,"2111 Dollarhide Ave, Apt. #311"
312,1,1,A2: 1x1 MD,640,"2111 Dollarhide Ave, Apt. #312"
313,1,1,A2: 1x1 MD,640,"2111 Dollarhide Ave, Apt. #313"
314,1,1,A2: 1x1 MD,640,"2111 Dollarhide Ave, Apt. #314"
315,1,1,A2: 1x1 MD,640,"2111 Dollarhide Ave, Apt. #315"
316,1,1,A2: 1x1 MD,640,"2111 Dollarhide Ave, Apt. #316"
317,1,1,A1: 1x1 SM,480,"2111 Dollarhide Ave, Apt. #317"
318,1,1,A1: 1x1 SM,480,"2111 Dollarhide Ave, Apt. #318"
319,1,1,A1: 1x1 SM,480,"2111 Dollarhide Ave, Apt. #319"
320,1,1,A1: 1x1 SM,480,"2111 Dollarhide Ave, Apt. #320"
321,1,1,A1: 1x1 SM,480,"2111 Dollarhide Ave, Apt. #321"
322,1,1,A1: 1x1 SM,480,"2111 Dollarhide Ave, Apt. #322"
323,1,1,A1: 1x1 SM,480,"2111 Dollarhide Ave, Apt. #323"
324,1,1,A1: 1x1 SM,480,"2111 Dollarhide Ave, Apt. #324"
325,1,1,A1: 1x1 SM,480,"2111 Dollarhide Ave, Apt. #325"
326,1,1,A1: 1x1 SM,480,"2111 Dollarhide Ave, Apt. #326"
327,1,1,A1: 1x1 SM,480,"2111 Dollarhide Ave, Apt. #327"
328,1,1,A1: 1x1 SM,480,"2111 Dollarhide Ave, Apt. #328"
329,1,1,A1: 1x1 SM,480,"2111 Dollarhide Ave, Apt. #329"
330,1,1,A1: 1x1 SM,480,"2111 Dollarhide Ave, Apt. #330"
331,1,1,A1: 1x1 SM,480,"2111 Dollarhide Ave, Apt. #331"
332,1,1,A1: 1x1 SM,480,"2111 Dollarhide Ave, Apt. #332"
401,1,1,A2: 1x1 MD,640,"2111 Dollarhide Ave, Apt. #401"
402,1,1,A2: 1x1 MD,640,"2111 Dollarhide Ave, Apt. #402"
403,1,1,A2: 1x1 MD,640,"2111 Dollarhide Ave, Apt. #403"
404,1,1,A2: 1x1 MD,640,"2111 Dollarhide Ave, Apt. #404"
405,1,1,A2: 1x1 MD,640,"2111 Dollarhide Ave, Apt. #405"
406,1,1,A2: 1x1 MD,640,"2111 Dollarhide Ave, Apt. #406"
407,1,1,A2: 1x1 MD,640,"2111 Dollarhide Ave, Apt. #407"
408,1,1,A2: 1x1 MD,640,"2111 Dollarhide Ave, Apt. #408"
409,1,1,A2: 1x1 MD,640,"2111 Dollarhide Ave, Apt. #409"
410,1,1,A2: 1x1 MD,640,"2111 Dollarhide Ave, Apt. #410"
411,1,1,A2: 1x1 MD,640,"2111 Dollarhide Ave, Apt. #411"
412,1,1,A2: 1x1 MD,640,"2111 Dollarhide Ave, Apt. #412"
413,1,1,A2: 1x1 MD,640,"2111 Dollarhide Ave, Apt. #413"
414,1,1,A2: 1x1 MD,640,"2111 Dollarhide Ave, Apt. #414"
415,1,1,A2: 1x1 MD,640,"2111 Dollarhide Ave, Apt. #415"
416,1,1,A2: 1x1 MD,640,"2111 Dollarhide Ave, Apt. #416"
417,1,1,A1: 1x1 SM,480,"2111 Dollarhide Ave, Apt. #417"
418,1,1,A1: 1x1 SM,480,"2111 Dollarhide Ave, Apt. #418"
419,1,1,A1: 1x1 SM,480,"2111 Dollarhide Ave, Apt. #419"
420,1,1,A1: 1x1 SM,480,"2111 Dollarhide Ave, Apt. #420"
421,1,1,A1: 1x1 SM,480,"2111 Dollarhide Ave, Apt. #421"
422,1,1,A1: 1x1 SM,480,"2111 Dollarhide Ave, Apt. #422"
423,1,1,A1: 1x1 SM,480,"2111 Dollarhide Ave, Apt. #423"
424,1,1,A1: 1x1 SM,480,"2111 Dollarhide Ave, Apt. #424"
425,1,1,A1: 1x1 SM,480,"2111 Dollarhide Ave, Apt. #425"
426,1,1,A1: 1x1 SM,480,"2111 Dollarhide Ave, Apt. #426"
427,1,1,A1: 1x1 SM,480,"2111 Dollarhide Ave, Apt. #427"
428,1,1,A1: 1x1 SM,480,"2111 Dollarhide Ave, Apt. #428"
429,1,1,A1: 1x1 SM,480,"2111 Dollarhide Ave, Apt. #429"
430,1,1,A1: 1x1 SM,480,"2111 Dollarhide Ave, Apt. #430"
431,1,1,A1: 1x1 SM,480,"2111 Dollarhide Ave, Apt. #431"
432,1,1,A1: 1x1 SM,480,"2111 Dollarhide Ave, Apt. #432"
501,2,1,B2: 2x1 MD,940,"2011 Dollarhide Ave, Apt. #501"
502,2,1,B2: 2x1 MD,940,"2011 Dollarhide Ave, Apt. #502"
503,2,1,B2: 2x1 MD,940,"2011 Dollarhide Ave, Apt. #503"
504,2,1,B2: 2x1 MD,940,"2011 Dollarhide Ave, Apt. #504"
505,2,1,B2: 2x1 MD,940,"2011 Dollarhide Ave, Apt. #505"
506,2,1,B2: 2x1 MD,940,"2011 Dollarhide Ave, Apt. #506"
507,2,1,B2: 2x1 MD,940,"2011 Dollarhide Ave, Apt. #507"
508,2,1,B2: 2x1 MD,940,"2011 Dollarhide Ave, Apt. #508"
509,1,1,A1: 1x1 SM,480,"2011 Dollarhide Ave, Apt. #509"
510,1,1,A1: 1x1 SM,480,"2011 Dollarhide Ave, Apt. #510"
511,1,1,A1: 1x1 SM,480,"2011 Dollarhide Ave, Apt. #511"
512,1,1,A1: 1x1 SM,480,"2011 Dollarhide Ave, Apt. #512"
513,3,2,C1: 3x2,1800,"2011 Dollarhide Ave, Apt. #513"
514,1,1,623: 1x1 split units,480,"2011 Dollarhide Ave, Apt. #514"
515,2,1,B3: 2x1 MD,480,"2011 Dollarhide Ave, Apt. #515"
516,1,1,A1: 1x1 SM,480,"2011 Dollarhide Ave, Apt. #516"
517,1,1,A1: 1x1 SM,480,"2011 Dollarhide Ave, Apt. #517"
518,1,1,A1: 1x1 SM,480,"2011 Dollarhide Ave, Apt. #518"
519,1,1,A1: 1x1 SM,480,"2011 Dollarhide Ave, Apt. #519"
520,1,1,A1: 1x1 SM,480,"2011 Dollarhide Ave, Apt. #520"
521,1,1,A1: 1x1 SM,480,"2011 Dollarhide Ave, Apt. #521"
522,1,1,A1: 1x1 SM,480,"2011 Dollarhide Ave, Apt. #522"
523,1,1,A1: 1x1 SM,480,"2011 Dollarhide Ave, Apt. #523"
524,1,1,A1: 1x1 SM,480,"2011 Dollarhide Ave, Apt. #524"
525,1,1,A1: 1x1 SM,480,"2011 Dollarhide Ave, Apt. #525"
526,1,1,A1: 1x1 SM,480,"2011 Dollarhide Ave, Apt. #526"
527,1,1,A1: 1x1 SM,480,"2011 Dollarhide Ave, Apt. #527"
528,1,1,A1: 1x1 SM,480,"2011 Dollarhide Ave, Apt. #528"
529,1,1,A1: 1x1 SM,480,"2011 Dollarhide Ave, Apt. #529"
530,1,1,A1: 1x1 SM,480,"2011 Dollarhide Ave, Apt. #530"
531,1,1,A1: 1x1 SM,480,"2011 Dollarhide Ave, Apt. #531"
532,1,1,A1: 1x1 SM,480,"2011 Dollarhide Ave, Apt. #532"
533,1,1,A1: 1x1 SM,480,"2011 Dollarhide Ave, Apt. #533"
534,1,1,A1: 1x1 SM,480,"2011 Dollarhide Ave, Apt. #534"
535,1,1,A1: 1x1 SM,480,"2011 Dollarhide Ave, Apt. #535"
536,1,1,A1: 1x1 SM,480,"2011 Dollarhide Ave, Apt. #536"
601,2,1,B2: 2x1 MD,940,"2011 Dollarhide Ave, Apt. #601"
602,2,1,B2: 2x1 MD,940,"2011 Dollarhide Ave, Apt. #602"
603,2,1,B2: 2x1 MD,940,"2011 Dollarhide Ave, Apt. #603"
604,2,1,B2: 2x1 MD,940,"2011 Dollarhide Ave, Apt. #604"
605,2,1,B2: 2x1 MD,940,"2011 Dollarhide Ave, Apt. #605"
606,2,1,B2: 2x1 MD,940,"2011 Dollarhide Ave, Apt. #606"
607,2,1,B2: 2x1 MD,940,"2011 Dollarhide Ave, Apt. #607"
608,2,1,B2: 2x1 MD,940,"2011 Dollarhide Ave, Apt. #608"
609,1,1,A1: 1x1 SM,480,"2011 Dollarhide Ave, Apt. #609"
610,1,1,A1: 1x1 SM,480,"2011 Dollarhide Ave, Apt. #610"
611,1,1,A1: 1x1 SM,480,"2011 Dollarhide Ave, Apt. #611"
612,1,1,A1: 1x1 SM,480,"2011 Dollarhide Ave, Apt. #612"
613,1,1,A1: 1x1 SM,480,"2011 Dollarhide Ave, Apt. #613"
614,1,1,A1: 1x1 SM,480,"2011 Dollarhide Ave, Apt. #614"
615,1,1,A1: 1x1 SM,480,"2011 Dollarhide Ave, Apt. #615"
616,1,1,A1: 1x1 SM,480,"2011 Dollarhide Ave, Apt. #616"
617,1,1,A1: 1x1 SM,480,"2011 Dollarhide Ave, Apt. #617"
618,1,1,A1: 1x1 SM,480,"2011 Dollarhide Ave, Apt. #618"
619,1,1,A1: 1x1 SM,480,"2011 Dollarhide Ave, Apt. #619"
620,1,1,A1: 1x1 SM,480,"2011 Dollarhide Ave, Apt. #620"
621,1,1,A1: 1x1 SM,480,"2011 Dollarhide Ave, Apt. #621"
622,1,1,A1: 1x1 SM,480,"2011 Dollarhide Ave, Apt. #622"
624,3,2,C1: 3x2,1800,"2011 Dollarhide Ave, Apt. #624"
625,1,1,A1: 1x1 SM,480,"2011 Dollarhide Ave, Apt. #625"
626,1,1,A1: 1x1 SM,480,"2011 Dollarhide Ave, Apt. #626"
627,1,1,A1: 1x1 SM,480,"2011 Dollarhide Ave, Apt. #627"
628,1,1,A1: 1x1 SM,480,"2011 Dollarhide Ave, Apt. #628"
629,1,1,A1: 1x1 SM,480,"2011 Dollarhide Ave, Apt. #629"
630,1,1,A1: 1x1 SM,480,"2011 Dollarhide Ave, Apt. #630"
631,1,1,A1: 1x1 SM,480,"2011 Dollarhide Ave, Apt. #631"
632,1,1,A1: 1x1 SM,480,"2011 Dollarhide Ave, Apt. #632"
633,1,1,A1: 1x1 SM,480,"2011 Dollarhide Ave, Apt. #633"
634,1,1,A1: 1x1 SM,480,"2011 Dollarhide Ave, Apt. #634"
635,1,1,A1: 1x1 SM,480,"2011 Dollarhide Ave, Apt. #635"
636,1,1,A1: 1x1 SM,480,"2011 Dollarhide Ave, Apt. #636"
623,3,2,C1: 3x2-Not correct,1800,"2011 Dollarhide Ave, Apt. #623"
