unitName,Bedrooms,Bathrooms,Code,Size,streetAddress
4515-21,1,1,"A1: 1x1 1 bed, 1 bath",675,"3905 Lockwood Dr., Apt. #4515 21"
4515-22,1,1,"A1: 1x1 1 bed, 1 bath",675,"3905 Lockwood Dr., Apt. #4515 22"
4515-23,1,1,"A1: 1x1 1 bed, 1 bath",675,"3905 Lockwood Dr., Apt. #4515 23"
4515-24,1,1,"A1: 1x1 1 bed, 1 bath",675,"3905 Lockwood Dr., Apt. #4515 24"
4515-25,1,1,"A1: 1x1 1 bed, 1 bath",675,"3905 Lockwood Dr., Apt. #4515 25"
4515-26,1,1,"A1: 1x1 1 bed, 1 bath",675,"3905 Lockwood Dr., Apt. #4515 26"
4515-27,1,1,"A1: 1x1 1 bed, 1 bath",675,"3905 Lockwood Dr., Apt. #4515 27"
4515-28,1,1,"A1: 1x1 1 bed, 1 bath",675,"3905 Lockwood Dr., Apt. #4515 28"
4515-29,3,2,"C1: 3x2 3 bed, 2 bath",1100,"3905 Lockwood Dr., Apt. #4515 29"
4515-30,1,1,"A1: 1x1 1 bed, 1 bath",675,"3905 Lockwood Dr., Apt. #4515 30"
4515-32,1,1,"A1: 1x1 1 bed, 1 bath",675,"3905 Lockwood Dr., Apt. #4515 32"
